unix	unixinsert	unixdelete	bives	bivesinsert	bivesdelete	bivesmove	bivesupdate	bivestriggeredinsert	bivestriggereddelete	bivestriggeredmove	bivestriggeredupdate	bivesnode	bivesattribute	bivestext	modeltype	model	version1	version2
137	21	116	234	0	218	16	0	0	166	0	0	103	107	24	CellML	"http://models.cellml.org/w/andre/VPH-MIP/components/INa-gating-rates.xml"	2012-10-04	2012-09-24
45	17	28	70	0	51	14	5	0	29	0	0	24	46	0	CellML	"http://models.cellml.org/w/andre/VPH-MIP/components/IK.xml"	2012-10-04	2012-09-24
71	11	60	124	0	114	10	0	0	86	0	0	55	57	12	CellML	"http://models.cellml.org/w/andre/VPH-MIP/components/IK-gating-rates.xml"	2012-10-04	2012-09-24
2	1	1	1	0	0	0	1	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/workspace/241/model.xml"	2015-05-12	2015-05-12
10	4	6	22	0	16	4	2	0	9	0	0	7	5	10	CellML	"http://models.cellml.org/workspace/hornberg_binder_bruggeman_schoeberl_heinrich_westerhoff_2005/hornberg_binder_bruggeman_schoeberl_heinrich_westerhoff_2005.cellml"	2009-09-01	2009-09-01
230	111	119	125	4	11	3	107	0	3	0	0	6	104	15	CellML	"http://models.cellml.org/workspace/hornberg_binder_bruggeman_schoeberl_heinrich_westerhoff_2005/hornberg_binder_bruggeman_schoeberl_heinrich_westerhoff_2005.cellml"	2009-09-01	2009-09-01
4	2	2	2	0	0	0	2	0	0	0	0	0	0	2	CellML	"http://models.cellml.org/workspace/hornberg_binder_bruggeman_schoeberl_heinrich_westerhoff_2005/hornberg_binder_bruggeman_schoeberl_heinrich_westerhoff_2005.cellml"	2010-07-26	2009-09-01
7642	3821	3821	62	62	0	0	0	0	0	0	0	0	62	0	CellML	"http://models.cellml.org/workspace/hornberg_binder_bruggeman_schoeberl_heinrich_westerhoff_2005/hornberg_binder_bruggeman_schoeberl_heinrich_westerhoff_2005.cellml"	2010-07-26	2009-09-01
386	95	291	414	228	129	55	2	124	75	0	0	232	169	13	CellML	"http://models.cellml.org/workspace/colegrove_albrecht_friel_2000/colegrove_albrecht_friel_2000.cellml"	2009-06-17	2011-06-09
84	37	47	741	337	404	0	0	266	360	0	0	388	298	55	CellML	"http://models.cellml.org/workspace/colegrove_albrecht_friel_2000/colegrove_albrecht_friel_2000.cellml"	2011-06-09	2011-06-09
4	2	2	5	4	1	0	0	0	0	0	0	1	1	3	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_ProteinCDS.cellml"	2010-05-25	2010-08-26
8	4	4	9	7	1	1	0	0	0	0	0	2	2	5	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_Promoter_Inductive.cellml"	2010-05-25	2010-08-26
8	4	4	9	7	1	1	0	0	0	0	0	2	2	5	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_RBS.cellml"	2010-05-25	2010-08-26
8	4	4	9	7	1	1	0	0	0	0	0	2	2	5	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_Promoter_Constitutive.cellml"	2010-05-25	2010-08-26
6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_ProteinCDS.cellml"	2010-08-26	2010-08-26
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Time.cellml"	2010-08-26	2010-08-26
10	5	5	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_Promoter_Inductive.cellml"	2010-08-26	2010-08-26
10	5	5	4	2	2	0	0	0	0	0	0	0	0	4	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_RBS.cellml"	2010-08-26	2010-08-26
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_Species.cellml"	2010-08-26	2010-08-26
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_RxR2P1Rev.cellml"	2010-08-26	2010-08-26
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_Chassis_WellStirredBag.cellml"	2010-08-26	2010-08-26
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_RxR2P1.cellml"	2010-08-26	2010-08-26
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_RxR1P1.cellml"	2010-08-26	2010-08-26
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_RxR1P1MM.cellml"	2010-08-26	2010-08-26
10	5	5	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/SVP_Templates200906/Template_Promoter_Constitutive.cellml"	2010-08-26	2010-08-26
28	20	8	35	18	12	4	1	11	7	0	0	15	6	14	CellML	"http://models.cellml.org/workspace/dougherty_wright_yew_2005/dougherty_wright_yew_2005.cellml"	2008-07-16	2009-07-09
10	10	0	11	10	0	1	0	9	0	0	0	7	2	2	CellML	"http://models.cellml.org/workspace/dougherty_wright_yew_2005/dougherty_wright_yew_2005.cellml"	2009-07-09	2009-07-09
10	1	9	14	2	10	2	0	1	9	0	0	9	2	3	CellML	"http://models.cellml.org/workspace/dougherty_wright_yew_2005/dougherty_wright_yew_2005.cellml"	2009-11-03	2009-07-09
9	4	5	7	1	3	1	2	0	1	0	0	1	0	6	CellML	"http://models.cellml.org/workspace/dougherty_wright_yew_2005/dougherty_wright_yew_2005.cellml"	2009-12-06	2009-07-09
2454	1295	1159	406	269	123	14	0	176	96	0	0	214	175	17	CellML	"http://models.cellml.org/workspace/dougherty_wright_yew_2005/dougherty_wright_yew_2005.cellml"	2010-08-05	2009-07-09
1279	708	571	667	388	211	50	18	343	169	0	0	330	299	38	CellML	"http://models.cellml.org/workspace/guyton_volume_receptors_2008/guyton_volume_receptors_2008.cellml"	2008-11-17	2009-07-10
4	2	2	8	4	4	0	0	2	2	0	0	4	4	0	CellML	"http://models.cellml.org/workspace/guyton_volume_receptors_2008/guyton_volume_receptors_2008.cellml"	2009-07-10	2009-07-10
69	64	5	132	55	12	64	1	54	7	0	0	100	16	16	CellML	"http://models.cellml.org/workspace/guyton_volume_receptors_2008/guyton_volume_receptors_2008.cellml"	2009-07-14	2009-07-10
8	5	3	6	4	0	2	0	2	0	0	0	4	0	2	CellML	"http://models.cellml.org/workspace/guyton_volume_receptors_2008/guyton_volume_receptors_2008.cellml"	2009-07-15	2009-07-10
1451	714	737	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/guyton_volume_receptors_2008/guyton_volume_receptors_2008.cellml"	2009-12-14	2009-07-10
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	CellML	"http://models.cellml.org/workspace/tran_2009/tran_2009.cellml"	2009-10-07	2009-10-07
3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/tran_2009/tran_2009.cellml"	2009-10-07	2009-10-07
20	8	12	24	12	7	3	2	6	5	0	0	11	2	11	CellML	"http://models.cellml.org/workspace/tran_2009/tran_2009.cellml"	2009-11-25	2009-10-07
5297	2648	2649	18	18	0	0	0	0	0	0	0	0	18	0	CellML	"http://models.cellml.org/workspace/tran_2009/tran_2009.cellml"	2010-04-16	2009-10-07
4	3	1	1	0	1	0	0	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/workspace/tran_2009/tran_2009.cellml"	2010-06-03	2009-10-07
261	139	122	277	111	95	25	46	71	55	0	0	104	123	50	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_bangham_1996.cellml"	2006-09-03	2009-06-17
4	1	3	17	1	13	3	0	0	7	0	0	6	3	8	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_bangham_1996.cellml"	2009-06-17	2009-06-17
4	2	2	2	0	0	0	2	0	0	0	0	0	1	1	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_1996b.cellml"	2010-01-04	2009-06-17
181	93	88	68	29	34	3	2	19	17	0	0	29	6	33	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_1996b.cellml"	2010-01-04	2009-06-17
179	92	87	75	29	38	7	1	19	20	0	0	34	9	32	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_1996a.cellml"	2010-01-04	2009-06-17
180	28	152	363	196	132	34	1	167	126	0	0	193	102	68	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_bangham_1996b.cellml"	2010-01-05	2009-06-17
165	22	143	353	197	126	28	2	166	120	0	0	186	101	66	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_bangham_1996.cellml"	2010-01-05	2009-06-17
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_bangham_1996.cellml"	2010-01-13	2009-06-17
200	176	24	42	21	0	20	1	18	0	0	0	29	7	6	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_bangham_1996.cellml"	2010-01-13	2009-06-17
2	1	1	5	3	0	2	0	2	0	0	0	3	1	1	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_bangham_1996b.cellml"	2010-02-19	2009-06-17
3	2	1	5	3	0	2	0	2	0	0	0	3	1	1	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_bangham_1996.cellml"	2010-02-19	2009-06-17
4	2	2	1	0	1	0	0	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_bangham_1996b.cellml"	2010-04-28	2009-06-17
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_bangham_1996.cellml"	2010-08-25	2009-06-17
4	2	2	1	0	1	0	0	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/workspace/nowak_bangham_1996/nowak_bangham_1996.cellml"	2010-08-25	2009-06-17
2	1	1	1	0	0	0	1	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/w/andre/embc13-n62/n62.cellml"	2013-06-29	2013-06-29
5	2	3	17	1	13	3	0	0	7	0	0	6	3	8	CellML	"http://models.cellml.org/workspace/schlosser_selgrade_2000/schlosser_selgrade_2000.cellml"	2009-06-17	2009-11-25
30	11	19	19	1	5	3	10	0	2	0	0	5	10	4	CellML	"http://models.cellml.org/workspace/schlosser_selgrade_2000/schlosser_selgrade_2000.cellml"	2009-11-25	2009-11-25
24	12	12	10	1	1	0	8	0	0	0	0	0	3	7	CellML	"http://models.cellml.org/workspace/schlosser_selgrade_2000/schlosser_selgrade_2000.cellml"	2010-03-29	2009-11-25
2	1	1	6	3	3	0	0	2	2	0	0	2	2	2	CellML	"http://models.cellml.org/workspace/schlosser_selgrade_2000/schlosser_selgrade_2000.cellml"	2010-04-07	2009-11-25
486	243	243	13	13	0	0	0	0	0	0	0	0	13	0	CellML	"http://models.cellml.org/workspace/schlosser_selgrade_2000/schlosser_selgrade_2000.cellml"	2010-06-25	2009-11-25
3	2	1	1	0	1	0	0	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/workspace/schlosser_selgrade_2000/schlosser_selgrade_2000.cellml"	2010-06-29	2009-11-25
4	1	3	13	1	9	3	0	0	5	0	0	5	2	6	CellML	"http://models.cellml.org/workspace/salem_saidel_stanley_cabrera_2002/salem_saidel_stanley_cabrera_2002.cellml"	2009-06-17	2009-12-14
61	22	39	32	2	11	0	19	0	3	0	0	3	13	16	CellML	"http://models.cellml.org/workspace/salem_saidel_stanley_cabrera_2002/salem_saidel_stanley_cabrera_2002.cellml"	2009-12-14	2009-12-14
382	85	297	734	84	434	215	1	82	362	0	0	473	145	116	CellML	"http://models.cellml.org/w/dcowan/Sulman_et_al_2008/Ekb-Oxford_Changed.cellml"	2012-04-16	2012-04-16
4	0	4	7	0	6	1	0	0	5	0	0	4	2	1	CellML	"http://models.cellml.org/w/dcowan/Sulman_et_al_2008/Ekb-Oxford_Changed.cellml"	2012-04-18	2012-04-16
4	2	2	1	0	0	0	1	0	0	0	0	0	0	1	CellML	"http://models.cellml.org/w/dcowan/Sulman_et_al_2008/Ekb-Oxford_Changed.cellml"	2012-04-19	2012-04-16
4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/w/dcowan/Sulman_et_al_2008/Ekb-Oxford_Changed.cellml"	2012-04-19	2012-04-16
4	2	2	1	0	0	0	1	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/w/dcowan/Sulman_et_al_2008/Ekb-Oxford_Changed.cellml"	2012-04-19	2012-04-16
198	119	79	11	3	0	6	2	1	0	0	0	8	1	2	CellML	"http://models.cellml.org/w/dcowan/Sulman_et_al_2008/Ekb-Oxford_Changed.cellml"	2012-04-19	2012-04-16
4	2	2	1	0	0	0	1	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/w/dcowan/Sulman_et_al_2008/Ekb-Oxford_Changed.cellml"	2012-04-19	2012-04-16
41	38	3	36	36	0	0	0	35	0	0	0	20	9	7	CellML	"http://models.cellml.org/workspace/modularmassactionprimer/PMR2_metadata.cellml"	2010-05-25	2010-01-10
42	3	39	39	0	36	0	3	0	35	0	0	20	12	7	CellML	"http://models.cellml.org/workspace/modularmassactionprimer/PMR2_metadata.cellml"	2010-05-27	2010-01-10
2	1	1	1	0	0	0	1	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/workspace/modularmassactionprimer/PMR2_metadata.cellml"	2010-06-02	2010-01-10
162	157	5	200	195	5	0	0	171	0	0	0	95	57	48	CellML	"http://models.cellml.org/workspace/malys_2010/malys_2010.cellml"	2010-04-29	2010-04-29
27	23	4	39	24	11	4	0	21	7	0	0	20	8	11	CellML	"http://models.cellml.org/workspace/shaw_chase_starfinger_smith_hann_desaive_ghuysen_2007/shaw_chase_starfinger_smith_hann_desaive_ghuysen_2007.cellml"	2008-07-08	2009-11-11
37	14	23	30	4	14	5	7	0	6	0	0	8	6	16	CellML	"http://models.cellml.org/workspace/wilkins_sneyd_1998/wilkins_sneyd_1998.cellml"	2009-06-17	2010-04-06
131	24	107	244	7	232	4	1	2	188	0	0	95	41	108	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2009-06-17	2009-10-13
10028	5005	5023	161	24	4	125	8	2	3	0	0	133	14	14	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2009-06-17	2009-10-13
131	24	107	244	7	232	4	1	2	188	0	0	95	41	108	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2009-06-17	2009-10-13
397	169	228	550	46	243	125	136	29	197	0	0	235	205	110	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2009-10-13	2009-10-13
4	2	2	3	0	0	0	3	0	0	0	0	0	3	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2009-10-13	2009-10-13
5	3	2	3	0	0	0	3	0	0	0	0	0	3	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2009-10-13	2009-10-13
4	2	2	3	0	0	0	3	0	0	0	0	0	3	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2009-10-13	2009-10-13
2003	949	1054	265	169	68	28	0	112	47	0	0	143	103	19	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2009-12-14	2009-10-13
9788	4841	4947	388	169	68	149	2	112	47	0	0	264	105	19	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2009-12-14	2009-10-13
2003	949	1054	274	169	68	35	2	112	47	0	0	150	105	19	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2009-12-14	2009-10-13
36	18	18	18	18	0	0	0	0	0	0	0	0	18	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2010-02-02	2009-10-13
36	18	18	18	18	0	0	0	0	0	0	0	0	18	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2010-02-02	2009-10-13
36	18	18	18	18	0	0	0	0	0	0	0	0	18	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2010-02-02	2009-10-13
2	1	1	5	3	0	2	0	2	0	0	0	3	1	1	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2010-04-07	2009-10-13
3	2	1	5	3	0	2	0	2	0	0	0	3	1	1	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2010-04-07	2009-10-13
2	1	1	5	3	0	2	0	2	0	0	0	3	1	1	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2010-04-07	2009-10-13
2	1	1	1	0	1	0	0	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2010-04-28	2009-10-13
2	1	1	1	0	1	0	0	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2010-04-28	2009-10-13
4	3	1	1	0	1	0	0	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2010-04-28	2009-10-13
16	8	8	28	21	0	1	6	0	0	0	0	7	7	14	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2010-06-23	2009-10-13
16	8	8	28	21	0	1	6	0	0	0	0	7	7	14	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2010-08-25	2009-10-13
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2010-08-25	2009-10-13
9646	4812	4834	891	275	318	160	138	205	217	0	0	408	318	165	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2010-08-25	2009-10-13
9655	4813	4842	946	270	340	160	176	201	235	0	0	415	364	167	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2010-08-25	2009-10-13
9649	4812	4837	891	275	318	160	138	205	217	0	0	408	318	165	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2010-08-25	2009-10-13
9623	4811	4812	20	20	0	0	0	0	0	0	0	0	20	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2010-10-25	2009-10-13
9625	4812	4813	20	20	0	0	0	0	0	0	0	0	20	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2010-10-25	2009-10-13
9623	4811	4812	20	20	0	0	0	0	0	0	0	0	20	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2010-10-25	2009-10-13
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2010-11-02	2009-10-13
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2010-11-02	2009-10-13
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2010-11-02	2009-10-13
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2010-11-02	2009-10-13
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2010-11-02	2009-10-13
2	1	1	4	2	2	0	0	1	1	0	0	2	2	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_c.cellml"	2010-11-02	2009-10-13
2	1	1	4	2	2	0	0	1	1	0	0	2	2	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_a.cellml"	2010-11-02	2009-10-13
2	1	1	4	2	2	0	0	1	1	0	0	2	2	0	CellML	"http://models.cellml.org/workspace/viswanathan_shaw_rudy_1999/viswanathan_shaw_rudy_1999_b.cellml"	2010-11-02	2009-10-13
5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/proctor_2005/proctor_soti_boys_gillespie_shanley_wilkinson_kirkwood_2005.cellml"	2009-10-06	2009-10-06
2600	1221	1379	500	345	153	2	0	289	147	0	0	250	170	80	CellML	"http://models.cellml.org/workspace/proctor_2005/proctor_soti_boys_gillespie_shanley_wilkinson_kirkwood_2005.cellml"	2009-10-09	2009-10-06
328	158	170	359	121	165	52	21	80	119	0	0	209	100	50	CellML	"http://models.cellml.org/workspace/potter_zager_barton_2006/potter_zager_barton_2006.cellml"	2007-09-19	2009-06-17
4	1	3	21	1	17	3	0	0	9	0	0	7	4	10	CellML	"http://models.cellml.org/workspace/potter_zager_barton_2006/potter_zager_barton_2006.cellml"	2009-06-17	2009-06-17
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	CellML	"http://models.cellml.org/workspace/potter_zager_barton_2006/potter_zager_barton_2006.cellml"	2009-12-14	2009-06-17
29	8	21	25	1	13	4	7	0	10	0	0	11	7	7	CellML	"http://models.cellml.org/workspace/potter_zager_barton_2006/potter_zager_barton_2006.cellml"	2010-03-23	2009-06-17
4	1	3	4	0	2	2	0	0	1	0	0	3	0	1	CellML	"http://models.cellml.org/workspace/potter_zager_barton_2006/potter_zager_barton_2006.cellml"	2010-03-29	2009-06-17
4	2	2	2	0	0	0	2	0	0	0	0	0	0	2	CellML	"http://models.cellml.org/workspace/potter_zager_barton_2006/potter_zager_barton_2006.cellml"	2010-03-29	2009-06-17
248	65	183	508	249	161	98	0	204	150	0	0	298	136	74	CellML	"http://models.cellml.org/workspace/leloup_goldbeter_1998/Leloup_1998a.cellml"	2009-12-14	2009-12-14
4	2	2	3	0	1	0	2	0	0	0	0	0	3	0	CellML	"http://models.cellml.org/workspace/leloup_goldbeter_1998/leloup_1998a.cellml"	2010-01-07	2009-12-14
241	226	15	155	60	0	95	0	54	0	0	0	119	18	18	CellML	"http://models.cellml.org/workspace/leloup_goldbeter_1998/leloup_1998a.cellml"	2010-01-07	2009-12-14
1	1	0	5	3	0	2	0	2	0	0	0	3	1	1	CellML	"http://models.cellml.org/workspace/leloup_goldbeter_1998/leloup_1998a.cellml"	2010-02-18	2009-12-14
1	1	0	4	2	0	2	0	1	0	0	0	3	0	1	CellML	"http://models.cellml.org/workspace/leloup_goldbeter_1998/leloup_1998b.cellml"	2010-02-18	2009-12-14
12	6	6	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/leloup_goldbeter_1998/leloup_1998a.cellml"	2010-04-29	2009-12-14
163	162	1	75	72	0	3	0	70	0	0	0	40	20	15	CellML	"http://models.cellml.org/workspace/leloup_goldbeter_1998/Stage2.cellml"	2011-01-06	2009-12-14
87	85	2	73	72	0	1	0	70	0	0	0	38	20	15	CellML	"http://models.cellml.org/workspace/leloup_goldbeter_1998/Totals.cellml"	2011-01-06	2009-12-14
138	135	3	75	72	0	3	0	70	0	0	0	40	20	15	CellML	"http://models.cellml.org/workspace/leloup_goldbeter_1998/Stage0.cellml"	2011-01-06	2009-12-14
140	138	2	75	72	0	3	0	70	0	0	0	40	20	15	CellML	"http://models.cellml.org/workspace/leloup_goldbeter_1998/mRNAs.cellml"	2011-01-06	2009-12-14
164	162	2	75	72	0	3	0	70	0	0	0	40	20	15	CellML	"http://models.cellml.org/workspace/leloup_goldbeter_1998/Stage1.cellml"	2011-01-06	2009-12-14
73	36	37	14	14	0	0	0	0	0	0	0	0	14	0	CellML	"http://models.cellml.org/workspace/gupta_maurya_stephens_dennis_subramanium_2009/gupta_2009.cellml"	2010-05-20	2010-05-14
4	3	1	1	0	1	0	0	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/workspace/gupta_maurya_stephens_dennis_subramanium_2009/gupta_2009.cellml"	2010-05-30	2010-05-14
46	0	46	56	0	47	9	0	0	46	0	0	35	6	15	CellML	"http://models.cellml.org/workspace/gupta_maurya_stephens_dennis_subramanium_2009/gupta_2009.cellml"	2010-06-01	2010-05-14
1662	916	746	645	314	213	73	45	282	172	0	0	330	255	60	CellML	"http://models.cellml.org/workspace/guyton_muscle_oxygen_delivery_2008/guyton_muscle_oxygen_delivery_2008.cellml"	2008-11-17	2009-07-10
70	64	6	132	63	16	52	1	60	9	0	0	94	20	18	CellML	"http://models.cellml.org/workspace/guyton_muscle_oxygen_delivery_2008/guyton_muscle_oxygen_delivery_2008.cellml"	2009-07-10	2009-07-10
4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	CellML	"http://models.cellml.org/workspace/guyton_muscle_oxygen_delivery_2008/guyton_muscle_oxygen_delivery_2008.cellml"	2009-07-16	2009-07-10
21	11	10	13	0	0	0	13	0	0	0	0	0	7	6	CellML	"http://models.cellml.org/workspace/martinov_vitvitsky_mosharov_banerjee_ataullakhanov_2000/martinov_vitvitsky_mosharov_banerjee_ataullakhanov_2000.cellml"	2010-04-23	2010-04-28
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	CellML	"http://models.cellml.org/workspace/vilar_2006/vilar_2006.cellml"	2009-10-01	2009-10-01
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	CellML	"http://models.cellml.org/workspace/vilar_2006/vilar_rnx_2006.cellml"	2009-10-01	2009-10-01
